source,target,relationship_type
1549,3024,VOTES
1549,3026,VOTES
1549,3027,VOTES
1549,3028,VOTES
1549,3029,VOTES
1549,3030,VOTES
1549,3033,VOTES
1549,3034,VOTES
1549,3059,VOTES
1549,3080,VOTES
1549,3084,VOTES
1549,3089,VOTES
1549,3103,VOTES
1549,3104,VOTES
1549,3117,VOTES
1549,3130,VOTES
1549,3136,VOTES
1549,3138,VOTES
1549,3140,VOTES
1549,3144,VOTES
1549,3148,VOTES
1549,3150,VOTES
1549,3164,VOTES
1549,3192,VOTES
1549,3251,VOTES
1549,3253,VOTES
1549,3258,VOTES
1549,3260,VOTES
1549,3265,VOTES
1549,3274,VOTES
1549,3307,VOTES
1549,3334,VOTES
1549,3338,VOTES
1549,3351,VOTES
1549,3352,VOTES
1549,3393,VOTES
1549,3394,VOTES
1549,3404,VOTES
1549,3408,VOTES
1549,3439,VOTES
1549,3443,VOTES
1549,3453,VOTES
1549,3454,VOTES
1549,3456,VOTES
1549,3459,VOTES
1549,3463,VOTES
1549,3473,VOTES
1549,3480,VOTES
1549,3489,VOTES
1549,3498,VOTES
1549,3529,VOTES
1549,3537,VOTES
1549,3541,VOTES
1549,3562,VOTES
1549,3568,VOTES
1549,3580,VOTES
1549,3587,VOTES
1549,3615,VOTES
1549,3631,VOTES
1549,3634,VOTES
1549,3643,VOTES
1549,3650,VOTES
1549,3661,VOTES
1549,3680,VOTES
1549,3691,VOTES
1549,3720,VOTES
1549,3745,VOTES
1549,3755,VOTES
1549,3787,VOTES
1549,3796,VOTES
1549,3800,VOTES
1549,3803,VOTES
1549,3804,VOTES
1549,3807,VOTES
1549,3812,VOTES
1549,3813,VOTES
1549,3835,VOTES
1549,3842,VOTES
1549,3847,VOTES
1549,3880,VOTES
1549,3892,VOTES
1549,3897,VOTES
1549,3903,VOTES
1549,3912,VOTES
1549,3926,VOTES
1549,3939,VOTES
1549,3970,VOTES
1549,4009,VOTES
1549,4011,VOTES
1549,4013,VOTES
1549,4021,VOTES
1549,4037,VOTES
1549,4041,VOTES
1549,4055,VOTES
1549,4099,VOTES
1549,4103,VOTES
1549,4117,VOTES
1549,4162,VOTES
1549,4179,VOTES
1549,4189,VOTES
1549,4191,VOTES
1549,4211,VOTES
1549,4247,VOTES
1549,4256,VOTES
1549,4261,VOTES
1549,4263,VOTES
1549,4266,VOTES
1549,4272,VOTES
1549,4276,VOTES
1549,4289,VOTES
1549,4290,VOTES
1549,4299,VOTES
1549,4303,VOTES
1549,4310,VOTES
1549,4323,VOTES
1549,4335,VOTES
1549,4338,VOTES
1549,4349,VOTES
1549,4400,VOTES
1549,4448,VOTES
1549,4463,VOTES
1549,4468,VOTES
1549,4527,VOTES
1549,4528,VOTES
1549,4530,VOTES
1549,4536,VOTES
1549,4574,VOTES
1549,4578,VOTES
1549,4587,VOTES
1549,4600,VOTES
1549,4632,VOTES
1549,4646,VOTES
1549,4653,VOTES
1549,4661,VOTES
1549,4666,VOTES
1549,4712,VOTES
1549,4719,VOTES
1549,4776,VOTES
1549,4797,VOTES
1549,4811,VOTES
1549,4875,VOTES
1549,5020,VOTES
1549,5061,VOTES
1549,5073,VOTES
1549,5100,VOTES
1549,5123,VOTES
1549,5155,VOTES
1549,5200,VOTES
1549,5215,VOTES
1549,5254,VOTES
1549,5285,VOTES
1549,5288,VOTES
1549,5305,VOTES
1549,5312,VOTES
1549,5341,VOTES
1549,5384,VOTES
1549,5412,VOTES
1549,5430,VOTES
1549,5445,VOTES
1549,5449,VOTES
1549,5452,VOTES
1549,5454,VOTES
1549,5459,VOTES
1549,5482,VOTES
1549,5484,VOTES
1549,5524,VOTES
1549,5563,VOTES
1549,5637,VOTES
1549,5683,VOTES
1549,5693,VOTES
1549,5697,VOTES
1549,5714,VOTES
1549,5721,VOTES
1549,5732,VOTES
1549,5775,VOTES
1549,5776,VOTES
1549,5817,VOTES
1549,5822,VOTES
1549,5844,VOTES
1549,5872,VOTES
1549,5897,VOTES
1549,5947,VOTES
1549,6097,VOTES
1549,6123,VOTES
1549,6299,VOTES
1549,6442,VOTES
1549,6624,VOTES
1549,6634,VOTES
1549,6774,VOTES
1549,6790,VOTES
1549,6832,VOTES
1549,6897,VOTES
1549,6979,VOTES
1549,7115,VOTES
1549,7168,VOTES
1549,7185,VOTES
1549,7237,VOTES
1549,7478,VOTES
1549,7510,VOTES
1549,8293,VOTES
1550,608,VOTES
1550,1031,VOTES
1550,1157,VOTES
1550,1385,VOTES
1550,1497,VOTES
1550,1549,VOTES
1550,1596,VOTES
1550,1729,VOTES
1550,1990,VOTES
1550,2129,VOTES
1550,2289,VOTES
1550,2328,VOTES
1550,2516,VOTES
1550,2612,VOTES
1550,2871,VOTES
1550,3007,VOTES
1550,3117,VOTES
1550,3180,VOTES
1550,3192,VOTES
1550,3352,VOTES
1550,3394,VOTES
1550,3439,VOTES
1550,3443,VOTES
1550,3568,VOTES
1550,3650,VOTES
1550,3660,VOTES
1550,3661,VOTES
1550,3800,VOTES
1550,3812,VOTES
1550,3903,VOTES
1550,3958,VOTES
1550,4021,VOTES
1550,4191,VOTES
1550,4256,VOTES
1550,4290,VOTES
1550,4323,VOTES
1550,4349,VOTES
1550,4365,VOTES
1550,4373,VOTES
1550,4384,VOTES
1550,4424,VOTES
1550,4613,VOTES
1551,1497,VOTES
1552,15,VOTES
1552,56,VOTES
1552,285,VOTES
1552,407,VOTES
1552,417,VOTES
1552,761,VOTES
1552,935,VOTES
1552,968,VOTES
1552,993,VOTES
1552,1012,VOTES
1552,1014,VOTES
1552,1049,VOTES
1552,1239,VOTES
1552,1284,VOTES
1552,1285,VOTES
1552,1291,VOTES
1552,1297,VOTES
1552,1411,VOTES
1552,1482,VOTES
1552,1489,VOTES
1552,1497,VOTES
1552,1534,VOTES
1552,1549,VOTES
1552,1566,VOTES
1552,1628,VOTES
1552,1633,VOTES
1552,1646,VOTES
1552,1700,VOTES
1552,1707,VOTES
1552,1717,VOTES
1552,1734,VOTES
1552,1783,VOTES
1552,1788,VOTES
1552,1808,VOTES
1552,1836,VOTES
1552,1842,VOTES
1552,1849,VOTES
1552,1858,VOTES
1552,1880,VOTES
1552,1893,VOTES
1552,1908,VOTES
1552,1956,VOTES
1552,1973,VOTES
1552,1991,VOTES
1552,2066,VOTES
1552,2073,VOTES
1552,2106,VOTES
1552,2114,VOTES
1552,2116,VOTES
1552,2134,VOTES
1552,2151,VOTES
1552,2157,VOTES
1552,2195,VOTES
1552,2323,VOTES
1552,2354,VOTES
1552,2504,VOTES
1552,2508,VOTES
1552,2535,VOTES
1552,2576,VOTES
1552,2579,VOTES
1552,2593,VOTES
1552,2594,VOTES
1552,2604,VOTES
1552,2617,VOTES
1552,2625,VOTES
1552,2651,VOTES
1552,2775,VOTES
1552,2834,VOTES
1552,3014,VOTES
1552,3130,VOTES
1552,3324,VOTES
1552,3607,VOTES
1552,3631,VOTES
1552,4024,VOTES
1552,4037,VOTES
1552,4254,VOTES
1552,4266,VOTES
1552,4335,VOTES
1552,4735,VOTES
1552,4846,VOTES
1552,5412,VOTES
1553,56,VOTES
1553,1154,VOTES
1553,1428,VOTES
1553,1482,VOTES
1553,1497,VOTES
1553,1514,VOTES
1553,1525,VOTES
1553,1600,VOTES
1553,1608,VOTES
1553,1680,VOTES
1553,1758,VOTES
1553,1780,VOTES
1553,1788,VOTES
1553,1816,VOTES
1553,1956,VOTES
1553,2323,VOTES
1553,2504,VOTES
1553,2781,VOTES
1553,2825,VOTES
1553,3568,VOTES
1554,1556,VOTES
1554,1563,VOTES
1554,4310,VOTES
1554,4875,VOTES
1554,5543,VOTES
1554,6094,VOTES
1555,204,VOTES
1555,350,VOTES
1555,407,VOTES
1555,415,VOTES
1555,506,VOTES
1555,579,VOTES
1555,813,VOTES
1555,887,VOTES
1555,904,VOTES
1555,913,VOTES
1555,937,VOTES
1555,948,VOTES
1555,993,VOTES
1555,1034,VOTES
1555,1097,VOTES
1555,1164,VOTES
1555,1165,VOTES
1555,1230,VOTES
1555,1234,VOTES
1555,1236,VOTES
1555,1261,VOTES
1555,1297,VOTES
1555,1319,VOTES
1555,1428,VOTES
1555,1482,VOTES
1555,1487,VOTES
1555,1489,VOTES
1555,1492,VOTES
1555,1496,VOTES
1555,1514,VOTES
1555,1556,VOTES
1555,1557,VOTES
1555,1563,VOTES
1555,1587,VOTES
1555,1597,VOTES
1555,1608,VOTES
1555,1622,VOTES
1555,1629,VOTES
1555,1633,VOTES
1555,1636,VOTES
1555,1641,VOTES
1555,1658,VOTES
1555,1672,VOTES
1555,1679,VOTES
1555,1689,VOTES
1555,1692,VOTES
1555,1697,VOTES
1555,1700,VOTES
1555,1701,VOTES
1555,1718,VOTES
1555,1768,VOTES
1555,1774,VOTES
1555,1780,VOTES
1555,1802,VOTES
1555,1805,VOTES
1555,1816,VOTES
1555,1842,VOTES
1555,1847,VOTES
1555,1861,VOTES
1555,1864,VOTES
1555,1893,VOTES
1555,1901,VOTES
1555,1903,VOTES
1555,1908,VOTES
1555,1966,VOTES
1555,1969,VOTES
1555,1973,VOTES
1555,2066,VOTES
1555,2117,VOTES
1555,2206,VOTES
1555,2264,VOTES
1555,2490,VOTES
1555,2604,VOTES
1555,2625,VOTES
1555,2665,VOTES
1555,2809,VOTES
1555,3136,VOTES
1555,8290,VOTES
1555,8292,VOTES
1558,1563,VOTES
1559,1563,VOTES
1560,1049,VOTES
1560,1563,VOTES
1560,3933,VOTES
1561,2333,VOTES
1564,290,VOTES
1564,764,VOTES
1564,1353,VOTES
1564,1390,VOTES
1564,1496,VOTES
1564,1555,VOTES
1564,1622,VOTES
1564,1679,VOTES
1564,1687,VOTES
1564,1700,VOTES
1564,1701,VOTES
1564,1772,VOTES
1564,1783,VOTES
1564,1805,VOTES
1564,1893,VOTES
1564,1953,VOTES
1564,1969,VOTES
1564,1992,VOTES
1564,2151,VOTES
1564,2178,VOTES
1564,2398,VOTES
1564,2594,VOTES
1564,2618,VOTES
1564,2713,VOTES
1564,3030,VOTES
1564,3755,VOTES
1564,8290,VOTES
1565,813,VOTES
1565,993,VOTES
1565,1211,VOTES
1565,1749,VOTES
1565,1798,VOTES
1565,2329,VOTES
1565,2385,VOTES
1565,7862,VOTES
1566,741,VOTES
1566,761,VOTES
1566,813,VOTES
1566,937,VOTES
1566,993,VOTES
1566,1097,VOTES
1566,1315,VOTES
1566,1378,VOTES
1566,1453,VOTES
1566,1628,VOTES
1566,1705,VOTES
1566,1734,VOTES
1566,1847,VOTES
1566,1855,VOTES
1566,1903,VOTES
1566,1908,VOTES
1566,2071,VOTES
1566,2073,VOTES
1566,2079,VOTES
1566,2117,VOTES
1566,2246,VOTES
1566,2328,VOTES
1566,2371,VOTES
1566,2485,VOTES
1566,2560,VOTES
1566,2580,VOTES
1566,2593,VOTES
1566,2638,VOTES
1566,2653,VOTES
1566,2665,VOTES
1566,2685,VOTES
1566,2696,VOTES
1566,2801,VOTES
1566,2877,VOTES
1566,2946,VOTES
1566,3026,VOTES
1566,3033,VOTES
1566,3059,VOTES
1566,3173,VOTES
1566,3192,VOTES
1566,3537,VOTES
1566,3748,VOTES
1566,3854,VOTES
1566,4256,VOTES
1566,5026,VOTES
1566,8290,VOTES
1568,1277,VOTES
1569,1718,VOTES
1569,1793,VOTES
1569,3136,VOTES
1570,1569,VOTES
1570,2385,VOTES
1570,3136,VOTES
1570,3164,VOTES
1571,56,VOTES
1571,975,VOTES
1571,1031,VOTES
1571,1035,VOTES
1571,1200,VOTES
1571,1279,VOTES
1571,1297,VOTES
1571,1357,VOTES
1571,1482,VOTES
1571,1510,VOTES
1571,1514,VOTES
1571,1585,VOTES
1571,1603,VOTES
1571,1621,VOTES
1571,1638,VOTES
1571,1652,VOTES
1571,1661,VOTES
1571,1956,VOTES
1571,1992,VOTES
1571,2066,VOTES
1571,2071,VOTES
1571,2348,VOTES
1571,3136,VOTES
1571,3473,VOTES
1572,1569,VOTES
1572,1581,VOTES
1574,1537,VOTES
1575,1537,VOTES
1576,8288,VOTES
1578,1580,VOTES
1579,1580,VOTES
1581,8292,VOTES
1582,314,VOTES
1582,993,VOTES
1582,1199,VOTES
1582,1211,VOTES
1582,1253,VOTES
1582,1279,VOTES
1582,1428,VOTES
1582,1521,VOTES
1582,1654,VOTES
1582,1679,VOTES
1582,1718,VOTES
1582,1752,VOTES
1582,1774,VOTES
1583,290,VOTES
1583,314,VOTES
1583,465,VOTES
1583,762,VOTES
1583,764,VOTES
1583,993,VOTES
1583,1097,VOTES
1583,1111,VOTES
1583,1154,VOTES
1583,1166,VOTES
1583,1211,VOTES
1583,1236,VOTES
1583,1374,VOTES
1583,1411,VOTES
1583,1428,VOTES
1583,1437,VOTES
1583,1482,VOTES
1583,1492,VOTES
1583,1542,VOTES
1583,1549,VOTES
1583,1600,VOTES
1583,1604,VOTES
1583,1608,VOTES
1583,1619,VOTES
1583,1621,VOTES
1583,1633,VOTES
1583,1637,VOTES
1583,1706,VOTES
1583,1754,VOTES
1583,1757,VOTES
1583,1787,VOTES
1583,1842,VOTES
1583,1919,VOTES
1583,1956,VOTES
1583,1965,VOTES
1583,1987,VOTES
1583,2053,VOTES
1583,2073,VOTES
1583,2117,VOTES
1583,2174,VOTES
1583,2202,VOTES
1583,2225,VOTES
1583,2231,VOTES
1583,2241,VOTES
1583,2256,VOTES
1583,2273,VOTES
1583,2297,VOTES
1583,2323,VOTES
1583,2470,VOTES
1583,2474,VOTES
1583,2550,VOTES
1583,2560,VOTES
1583,2565,VOTES
1583,2594,VOTES
1583,2599,VOTES
1583,2618,VOTES
1583,2625,VOTES
1583,2643,VOTES
1583,2654,VOTES
1583,2660,VOTES
1583,2665,VOTES
1583,2669,VOTES
1583,2670,VOTES
1583,2697,VOTES
1583,2700,VOTES
1583,2707,VOTES
1583,2721,VOTES
1583,2754,VOTES
1583,2763,VOTES
1583,2785,VOTES
1583,2794,VOTES
1583,2828,VOTES
1583,2830,VOTES
1583,2880,VOTES
1583,2900,VOTES
1583,2955,VOTES
1583,2968,VOTES
1583,2991,VOTES
1583,3034,VOTES
1583,3130,VOTES
1583,3145,VOTES
1583,3251,VOTES
1583,3253,VOTES
1583,3265,VOTES
1583,3351,VOTES
1583,3489,VOTES
1583,3650,VOTES
1584,1587,VOTES
1585,204,VOTES
1585,214,VOTES
1585,290,VOTES
1585,415,VOTES
1585,425,VOTES
1585,762,VOTES
1585,908,VOTES
1585,913,VOTES
1585,935,VOTES
1585,959,VOTES
1585,1031,VOTES
1585,1035,VOTES
1585,1097,VOTES
1585,1151,VOTES
1585,1164,VOTES
1585,1165,VOTES
1585,1211,VOTES
1585,1243,VOTES
1585,1248,VOTES
1585,1279,VOTES
1585,1284,VOTES
1585,1297,VOTES
1585,1378,VOTES
1585,1384,VOTES
1585,1482,VOTES
1585,1492,VOTES
1585,1520,VOTES
1585,1547,VOTES
1585,1564,VOTES
1585,1587,VOTES
1585,1618,VOTES
1585,1622,VOTES
1585,1641,VOTES
1585,1646,VOTES
1585,1654,VOTES
1585,1661,VOTES
1585,1672,VOTES
1585,1679,VOTES
1585,1697,VOTES
1585,1700,VOTES
1585,1723,VOTES
1585,1726,VOTES
1585,1754,VOTES
1585,1772,VOTES
1585,1787,VOTES
1585,1811,VOTES
1585,1836,VOTES
1585,1847,VOTES
1585,1855,VOTES
1585,1857,VOTES
1585,1858,VOTES
1585,1888,VOTES
1585,1903,VOTES
1585,1966,VOTES
1585,1969,VOTES
1585,1973,VOTES
1585,1979,VOTES
1585,2053,VOTES
1585,2066,VOTES
1585,2076,VOTES
1585,2079,VOTES
1585,2091,VOTES
1585,2114,VOTES
1585,2117,VOTES
1585,2145,VOTES
1585,2193,VOTES
1585,2210,VOTES
1585,2252,VOTES
1585,2329,VOTES
1585,2356,VOTES
1585,2371,VOTES
1585,2385,VOTES
1585,2397,VOTES
1585,2398,VOTES
1585,2400,VOTES
1585,2410,VOTES
1585,2411,VOTES
1585,2433,VOTES
1585,2508,VOTES
1585,2542,VOTES
1585,2560,VOTES
1585,2604,VOTES
1585,2763,VOTES
1585,2830,VOTES
1585,2838,VOTES
1585,2859,VOTES
1585,2877,VOTES
1585,2880,VOTES
1585,3005,VOTES
1585,3136,VOTES
1585,3200,VOTES
1585,3348,VOTES
1585,3473,VOTES
1585,3520,VOTES
1585,3580,VOTES
1585,3615,VOTES
1585,3807,VOTES
1585,4138,VOTES
1585,4179,VOTES
1585,4269,VOTES
1585,8291,VOTES
1585,8297,VOTES
1587,171,VOTES
1587,1248,VOTES
1587,1585,VOTES
1587,1718,VOTES
1587,8294,VOTES
1588,948,VOTES
1589,861,VOTES
1589,913,VOTES
1589,948,VOTES
1589,1201,VOTES
1589,1236,VOTES
1589,1261,VOTES
1589,1428,VOTES
1589,1596,VOTES
1589,1600,VOTES
1589,1603,VOTES
1589,1612,VOTES
1589,1638,VOTES
1589,1679,VOTES
1590,1593,VOTES
1591,1593,VOTES
1592,425,VOTES
1592,993,VOTES
1592,1186,VOTES
1592,1384,VOTES
1592,1416,VOTES
1592,1489,VOTES
1592,1593,VOTES
1592,1792,VOTES
1592,1837,VOTES
1592,2073,VOTES
1592,2109,VOTES
1592,2157,VOTES
1592,2165,VOTES
1592,2174,VOTES
1592,2470,VOTES
1592,2501,VOTES
1592,2625,VOTES
1592,2654,VOTES
1592,2794,VOTES
1592,2856,VOTES
1592,2963,VOTES
1592,3034,VOTES
1592,3089,VOTES
1592,3117,VOTES
1592,3140,VOTES
1592,3164,VOTES
1592,3516,VOTES
1592,4179,VOTES
1592,4953,VOTES
1592,5055,VOTES
1594,171,VOTES
1594,285,VOTES
1594,298,VOTES
1594,372,VOTES
1594,559,VOTES
1594,575,VOTES
1594,579,VOTES
1594,762,VOTES
1594,763,VOTES
1594,825,VOTES
1594,887,VOTES
1594,904,VOTES
1594,913,VOTES
1594,935,VOTES
1594,937,VOTES
1594,975,VOTES
1594,993,VOTES
1594,1034,VOTES
1594,1103,VOTES
1594,1124,VOTES
1594,1164,VOTES
1594,1168,VOTES
1594,1211,VOTES
1594,1230,VOTES
1594,1236,VOTES
1594,1248,VOTES
1594,1253,VOTES
1594,1279,VOTES
1594,1297,VOTES
1594,1319,VOTES
1594,1374,VOTES
1594,1428,VOTES
1594,1442,VOTES
1594,1471,VOTES
1594,1482,VOTES
1594,1487,VOTES
1594,1489,VOTES
1594,1496,VOTES
1594,1514,VOTES
1594,1534,VOTES
1594,1549,VOTES
1594,1555,VOTES
1594,1566,VOTES
1594,1585,VOTES
1594,1595,VOTES
1594,1610,VOTES
1594,1619,VOTES
1594,1622,VOTES
1594,1628,VOTES
1594,1629,VOTES
1594,1638,VOTES
1594,1641,VOTES
1594,1649,VOTES
1594,1652,VOTES
1594,1654,VOTES
1594,1658,VOTES
1594,1661,VOTES
1594,1662,VOTES
1594,1669,VOTES
1594,1689,VOTES
1594,1692,VOTES
1594,1697,VOTES
1594,1701,VOTES
1594,1707,VOTES
1594,1714,VOTES
1594,1717,VOTES
1594,1718,VOTES
1594,1726,VOTES
1594,1732,VOTES
1594,1746,VOTES
1594,1747,VOTES
1594,1752,VOTES
1594,1758,VOTES
1594,1770,VOTES
1594,1774,VOTES
1594,1783,VOTES
1594,1788,VOTES
1594,1791,VOTES
1594,1802,VOTES
1594,1836,VOTES
1594,1855,VOTES
1594,1858,VOTES
1594,1859,VOTES
1594,1880,VOTES
1594,1888,VOTES
1594,1893,VOTES
1594,1901,VOTES
1594,1903,VOTES
1594,1919,VOTES
1594,1963,VOTES
1594,1966,VOTES
1594,1969,VOTES
1594,1977,VOTES
1594,1979,VOTES
1594,2062,VOTES
1594,2066,VOTES
1594,2097,VOTES
1594,2135,VOTES
1594,2174,VOTES
1594,2193,VOTES
1594,2375,VOTES
1594,2485,VOTES
1594,2504,VOTES
1594,2794,VOTES
1594,2922,VOTES
1594,2968,VOTES
1594,2972,VOTES
1594,3117,VOTES
1594,3136,VOTES
1594,3192,VOTES
1594,3253,VOTES
1594,4179,VOTES
1594,4480,VOTES
1594,8290,VOTES
1596,633,VOTES
1596,1199,VOTES
1596,1201,VOTES
1596,1319,VOTES
1596,1550,VOTES
1596,1597,VOTES
1596,1633,VOTES
1596,1772,VOTES
1596,2117,VOTES
1596,2120,VOTES
1596,2325,VOTES
1596,2328,VOTES
1596,2474,VOTES
1596,2485,VOTES
1596,2565,VOTES
1596,2625,VOTES
1596,2693,VOTES
1596,2958,VOTES
1596,3117,VOTES
1596,3265,VOTES
1596,3276,VOTES
1596,3284,VOTES
1596,3352,VOTES
1596,3562,VOTES
1596,3842,VOTES
1596,4012,VOTES
1596,4043,VOTES
1596,4055,VOTES
1596,4256,VOTES
1599,1489,VOTES
1599,1600,VOTES
1599,1774,VOTES
1601,861,VOTES
1601,1428,VOTES
1601,1603,VOTES
1601,5714,VOTES
1602,1603,VOTES
1603,15,VOTES
1603,1018,VOTES
1603,1243,VOTES
1603,1835,VOTES
1603,2240,VOTES
1603,2332,VOTES
1603,2435,VOTES
1603,2571,VOTES
1603,2579,VOTES
1603,3479,VOTES
1603,5233,VOTES
1603,5254,VOTES
1603,6334,VOTES
1603,6400,VOTES
1603,6407,VOTES
1603,6422,VOTES
1604,1253,VOTES
1604,1603,VOTES
1604,2917,VOTES
1604,3136,VOTES
1605,559,VOTES
1605,691,VOTES
1605,1168,VOTES
1605,1199,VOTES
1605,1253,VOTES
1605,1442,VOTES
1605,1520,VOTES
1605,1525,VOTES
1605,1654,VOTES
1605,1657,VOTES
1606,861,VOTES
1606,1927,VOTES
1606,3291,VOTES
1607,861,VOTES
1607,1661,VOTES
1608,15,VOTES
1608,214,VOTES
1608,230,VOTES
1608,285,VOTES
1608,290,VOTES
1608,298,VOTES
1608,332,VOTES
1608,350,VOTES
1608,403,VOTES
1608,407,VOTES
1608,415,VOTES
1608,506,VOTES
1608,559,VOTES
1608,575,VOTES
1608,587,VOTES
1608,633,VOTES
1608,665,VOTES
1608,737,VOTES
1608,761,VOTES
1608,762,VOTES
1608,763,VOTES
1608,765,VOTES
1608,836,VOTES
1608,859,VOTES
1608,887,VOTES
1608,904,VOTES
1608,908,VOTES
1608,913,VOTES
1608,937,VOTES
1608,947,VOTES
1608,959,VOTES
1608,968,VOTES
1608,975,VOTES
1608,993,VOTES
1608,1000,VOTES
1608,1031,VOTES
1608,1034,VOTES
1608,1035,VOTES
1608,1049,VOTES
1608,1061,VOTES
1608,1097,VOTES
1608,1103,VOTES
1608,1111,VOTES
1608,1124,VOTES
1608,1137,VOTES
1608,1140,VOTES
1608,1151,VOTES
1608,1165,VOTES
1608,1168,VOTES
1608,1186,VOTES
1608,1199,VOTES
1608,1201,VOTES
1608,1211,VOTES
1608,1230,VOTES
1608,1243,VOTES
1608,1248,VOTES
1608,1250,VOTES
1608,1253,VOTES
1608,1261,VOTES
1608,1267,VOTES
1608,1279,VOTES
1608,1284,VOTES
1608,1291,VOTES
1608,1297,VOTES
1608,1307,VOTES
1608,1319,VOTES
1608,1322,VOTES
1608,1353,VOTES
1608,1357,VOTES
1608,1374,VOTES
1608,1378,VOTES
1608,1384,VOTES
1608,1390,VOTES
1608,1393,VOTES
1608,1407,VOTES
1608,1416,VOTES
1608,1419,VOTES
1608,1428,VOTES
1608,1442,VOTES
1608,1444,VOTES
1608,1453,VOTES
1608,1471,VOTES
1608,1482,VOTES
1608,1489,VOTES
1608,1492,VOTES
1608,1514,VOTES
1608,1520,VOTES
1608,1521,VOTES
1608,1525,VOTES
1608,1534,VOTES
1608,1542,VOTES
1608,1549,VOTES
1608,1565,VOTES
1608,1566,VOTES
1608,1583,VOTES
1608,1585,VOTES
1608,1592,VOTES
1608,1604,VOTES
1608,1610,VOTES
1608,1612,VOTES
1608,1613,VOTES
1608,1619,VOTES
1608,1621,VOTES
1608,1622,VOTES
1608,1628,VOTES
1608,1629,VOTES
1608,1633,VOTES
1608,1641,VOTES
1608,1648,VOTES
1608,1649,VOTES
1608,1654,VOTES
1608,1662,VOTES
1608,1669,VOTES
1608,1672,VOTES
1608,1678,VOTES
1608,1687,VOTES
1608,1689,VOTES
1608,1692,VOTES
1608,1700,VOTES
1608,1701,VOTES
1608,1707,VOTES
1608,1714,VOTES
1608,1717,VOTES
1608,1718,VOTES
1608,1723,VOTES
1608,1730,VOTES
1608,1732,VOTES
1608,1734,VOTES
1608,1746,VOTES
1608,1747,VOTES
1608,1749,VOTES
1608,1752,VOTES
1608,1754,VOTES
1608,1757,VOTES
1608,1758,VOTES
1608,1772,VOTES
1608,1781,VOTES
1608,1787,VOTES
1608,1788,VOTES
1608,1791,VOTES
1608,1792,VOTES
1608,1798,VOTES
1608,1802,VOTES
1608,1808,VOTES
1608,1811,VOTES
1608,1814,VOTES
1608,1816,VOTES
1608,1835,VOTES
1608,1842,VOTES
1608,1847,VOTES
1608,1848,VOTES
1608,1855,VOTES
1608,1857,VOTES
1608,1858,VOTES
1608,1888,VOTES
1608,1893,VOTES
1608,1901,VOTES
1608,1903,VOTES
1608,1908,VOTES
1608,1918,VOTES
1608,1919,VOTES
1608,1927,VOTES
1608,1956,VOTES
1608,1963,VOTES
1608,1964,VOTES
1608,1965,VOTES
1608,1969,VOTES
1608,1973,VOTES
1608,1977,VOTES
1608,1979,VOTES
1608,1983,VOTES
1608,1985,VOTES
1608,1987,VOTES
1608,1991,VOTES
1608,1992,VOTES
1608,1997,VOTES
1608,2004,VOTES
1608,2060,VOTES
1608,2066,VOTES
1608,2071,VOTES
1608,2072,VOTES
1608,2073,VOTES
1608,2076,VOTES
1608,2079,VOTES
1608,2083,VOTES
1608,2091,VOTES
1608,2097,VOTES
1608,2101,VOTES
1608,2109,VOTES
1608,2116,VOTES
1608,2117,VOTES
1608,2119,VOTES
1608,2120,VOTES
1608,2121,VOTES
1608,2128,VOTES
1608,2135,VOTES
1608,2137,VOTES
1608,2145,VOTES
1608,2157,VOTES
1608,2160,VOTES
1608,2163,VOTES
1608,2165,VOTES
1608,2168,VOTES
1608,2174,VOTES
1608,2178,VOTES
1608,2181,VOTES
1608,2193,VOTES
1608,2195,VOTES
1608,2205,VOTES
1608,2210,VOTES
1608,2225,VOTES
1608,2231,VOTES
1608,2240,VOTES
1608,2242,VOTES
1608,2246,VOTES
1608,2251,VOTES
1608,2253,VOTES
1608,2256,VOTES
1608,2264,VOTES
1608,2273,VOTES
1608,2285,VOTES
1608,2290,VOTES
1608,2297,VOTES
1608,2322,VOTES
1608,2323,VOTES
1608,2325,VOTES
1608,2328,VOTES
1608,2329,VOTES
1608,2333,VOTES
1608,2339,VOTES
1608,2341,VOTES
1608,2345,VOTES
1608,2348,VOTES
1608,2350,VOTES
1608,2354,VOTES
1608,2356,VOTES
1608,2371,VOTES
1608,2385,VOTES
1608,2397,VOTES
1608,2398,VOTES
1608,2400,VOTES
1608,2411,VOTES
1608,2435,VOTES
1608,2475,VOTES
1608,2504,VOTES
1608,2508,VOTES
1608,2517,VOTES
1608,2550,VOTES
1608,2560,VOTES
1608,2565,VOTES
1608,2576,VOTES
1608,2579,VOTES
1608,2580,VOTES
1608,2585,VOTES
1608,2587,VOTES
1608,2593,VOTES
1608,2594,VOTES
1608,2604,VOTES
1608,2617,VOTES
1608,2625,VOTES
1608,2643,VOTES
1608,2653,VOTES
1608,2654,VOTES
1608,2662,VOTES
1608,2669,VOTES
1608,2685,VOTES
1608,2697,VOTES
1608,2707,VOTES
1608,2721,VOTES
1608,2747,VOTES
1608,2754,VOTES
1608,2763,VOTES
1608,2794,VOTES
1608,2805,VOTES
1608,2814,VOTES
1608,2815,VOTES
1608,2828,VOTES
1608,2830,VOTES
1608,2834,VOTES
1608,2856,VOTES
1608,2871,VOTES
1608,2951,VOTES
1608,2972,VOTES
1608,2981,VOTES
1608,2996,VOTES
1608,2999,VOTES
